path,word
iam_words/words/b06/b06-068/b06-068-01-04.png,The
iam_words/words/b06/b06-068/b06-068-01-05.png,Kennedy
iam_words/words/b06/b06-068/b06-068-02-00.png,Administration's
iam_words/words/b06/b06-068/b06-068-02-01.png,sharpened
iam_words/words/b06/b06-068/b06-068-02-02.png,policies
iam_words/words/b06/b06-068/b06-068-02-03.png,","
iam_words/words/b06/b06-068/b06-068-02-04.png,the
iam_words/words/b06/b06-068/b06-068-03-00.png,speeded-up
iam_words/words/b06/b06-068/b06-068-03-01.png,drive
iam_words/words/b06/b06-068/b06-068-03-02.png,to
iam_words/words/b06/b06-068/b06-068-03-03.png,improve
iam_words/words/b06/b06-068/b06-068-03-04.png,West
iam_words/words/b06/b06-068/b06-068-04-00.png,Germany's
iam_words/words/b06/b06-068/b06-068-04-01.png,armament
iam_words/words/b06/b06-068/b06-068-04-02.png,","
iam_words/words/b06/b06-068/b06-068-04-03.png,the
iam_words/words/b06/b06-068/b06-068-04-04.png,new
iam_words/words/b06/b06-068/b06-068-04-05.png,attempt
iam_words/words/b06/b06-068/b06-068-05-00.png,to
iam_words/words/b06/b06-068/b06-068-05-01.png,rush
iam_words/words/b06/b06-068/b06-068-05-02.png,Britain
iam_words/words/b06/b06-068/b06-068-05-03.png,into
iam_words/words/b06/b06-068/b06-068-05-04.png,the
iam_words/words/b06/b06-068/b06-068-05-05.png,European
iam_words/words/b06/b06-068/b06-068-05-06.png,Common
iam_words/words/b06/b06-068/b06-068-06-00.png,Market
iam_words/words/b06/b06-068/b06-068-06-01.png,","
iam_words/words/b06/b06-068/b06-068-06-02.png,and
iam_words/words/b06/b06-068/b06-068-06-03.png,the
iam_words/words/b06/b06-068/b06-068-06-04.png,kite-flying
iam_words/words/b06/b06-068/b06-068-06-05.png,on
iam_words/words/b06/b06-068/b06-068-06-06.png,Spain
iam_words/words/b06/b06-068/b06-068-07-00.png,present
iam_words/words/b06/b06-068/b06-068-07-01.png,a
iam_words/words/b06/b06-068/b06-068-07-02.png,whole
iam_words/words/b06/b06-068/b06-068-07-03.png,new
iam_words/words/b06/b06-068/b06-068-07-04.png,proof
iam_words/words/b06/b06-068/b06-068-07-05.png,that
iam_words/words/b06/b06-068/b06-068-07-06.png,to
iam_words/words/b06/b06-068/b06-068-07-07.png,abandon
iam_words/words/b06/b06-068/b06-068-08-00.png,Scarborough
iam_words/words/b06/b06-068/b06-068-08-01.png,is
iam_words/words/b06/b06-068/b06-068-08-02.png,to
iam_words/words/b06/b06-068/b06-068-08-03.png,expose
iam_words/words/b06/b06-068/b06-068-08-04.png,Britain
iam_words/words/b06/b06-068/b06-068-08-05.png,and
iam_words/words/b06/b06-068/b06-068-08-06.png,her
iam_words/words/b06/b06-068/b06-068-09-00.png,working
iam_words/words/b06/b06-068/b06-068-09-01.png,class
iam_words/words/b06/b06-068/b06-068-09-02.png,to
iam_words/words/b06/b06-068/b06-068-09-03.png,sharp
iam_words/words/b06/b06-068/b06-068-09-04.png,new
iam_words/words/b06/b06-068/b06-068-09-05.png,dangers
iam_words/words/b06/b06-068/b06-068-09-06.png,-
iam_words/words/b06/b06-068/b06-068-09-07.png,that
iam_words/words/b06/b06-068/b06-068-10-00.png,Gaitskellism
iam_words/words/b06/b06-068/b06-068-10-01.png,is
iam_words/words/b06/b06-068/b06-068-10-02.png,bankrupt
iam_words/words/b06/b06-068/b06-068-10-03.png,.
iam_words/words/b06/b06-071/b06-071-00-00.png,Ordinary
iam_words/words/b06/b06-071/b06-071-00-01.png,working
iam_words/words/b06/b06-071/b06-071-00-02.png,people
iam_words/words/b06/b06-071/b06-071-00-03.png,will
iam_words/words/b06/b06-071/b06-071-00-04.png,never
iam_words/words/b06/b06-071/b06-071-01-00.png,rally
iam_words/words/b06/b06-071/b06-071-01-01.png,to
iam_words/words/b06/b06-071/b06-071-01-02.png,defend
iam_words/words/b06/b06-071/b06-071-01-03.png,a
iam_words/words/b06/b06-071/b06-071-01-04.png,policy
iam_words/words/b06/b06-071/b06-071-01-05.png,founded
iam_words/words/b06/b06-071/b06-071-01-06.png,on
iam_words/words/b06/b06-071/b06-071-02-00.png,political
iam_words/words/b06/b06-071/b06-071-02-01.png,chicanery
iam_words/words/b06/b06-071/b06-071-02-02.png,or
iam_words/words/b06/b06-071/b06-071-02-03.png,elect
iam_words/words/b06/b06-071/b06-071-02-04.png,a
iam_words/words/b06/b06-071/b06-071-02-05.png,Labour
iam_words/words/b06/b06-071/b06-071-03-00.png,Government
iam_words/words/b06/b06-071/b06-071-03-01.png,to
iam_words/words/b06/b06-071/b06-071-03-02.png,carry
iam_words/words/b06/b06-071/b06-071-03-03.png,through
iam_words/words/b06/b06-071/b06-071-03-04.png,Tory
iam_words/words/b06/b06-071/b06-071-03-05.png,policy
iam_words/words/b06/b06-071/b06-071-03-06.png,-
iam_words/words/b06/b06-071/b06-071-04-00.png,Gaitskell's
iam_words/words/b06/b06-071/b06-071-04-01.png,stupid
iam_words/words/b06/b06-071/b06-071-04-02.png,hope
iam_words/words/b06/b06-071/b06-071-04-03.png,.
iam_words/words/b06/b06-071/b06-071-04-04.png,The
iam_words/words/b06/b06-071/b06-071-04-05.png,tragedy
iam_words/words/b06/b06-071/b06-071-04-06.png,is
iam_words/words/b06/b06-071/b06-071-05-00.png,that
iam_words/words/b06/b06-071/b06-071-05-01.png,enormous
iam_words/words/b06/b06-071/b06-071-05-02.png,inroads
iam_words/words/b06/b06-071/b06-071-05-03.png,could
iam_words/words/b06/b06-071/b06-071-05-04.png,already
iam_words/words/b06/b06-071/b06-071-06-00.png,have
iam_words/words/b06/b06-071/b06-071-06-01.png,been
iam_words/words/b06/b06-071/b06-071-06-02.png,made
iam_words/words/b06/b06-071/b06-071-06-03.png,into
iam_words/words/b06/b06-071/b06-071-06-04.png,Tory
iam_words/words/b06/b06-071/b06-071-06-05.png,strength
iam_words/words/b06/b06-071/b06-071-06-06.png,by
iam_words/words/b06/b06-071/b06-071-07-00.png,a
iam_words/words/b06/b06-071/b06-071-07-01.png,fighting
iam_words/words/b06/b06-071/b06-071-07-02.png,policy
iam_words/words/b06/b06-071/b06-071-07-03.png,","
iam_words/words/b06/b06-071/b06-071-07-04.png,based
iam_words/words/b06/b06-071/b06-071-07-05.png,on
iam_words/words/b06/b06-071/b06-071-07-06.png,Scarborough
iam_words/words/b06/b06-071/b06-071-07-07.png,.
iam_words/words/b06/b06-071/b06-071-08-00.png,THE
iam_words/words/b06/b06-071/b06-071-08-01.png,desire
iam_words/words/b06/b06-071/b06-071-08-02.png,for
iam_words/words/b06/b06-071/b06-071-08-03.png,unity
iam_words/words/b06/b06-071/b06-071-08-04.png,in
iam_words/words/b06/b06-071/b06-071-08-05.png,the
iam_words/words/b06/b06-071/b06-071-08-06.png,Labour
iam_words/words/b06/b06-071/b06-071-08-07.png,and
iam_words/words/b06/b06-071/b06-071-09-00.png,trade
iam_words/words/b06/b06-071/b06-071-09-01.png,union
iam_words/words/b06/b06-071/b06-071-09-02.png,movement
iam_words/words/b06/b06-071/b06-071-09-03.png,following
iam_words/words/b06/b06-071/b06-071-09-04.png,the
iam_words/words/b06/b06-075/b06-075-00-00.png,At
iam_words/words/b06/b06-075/b06-075-00-01.png,the
iam_words/words/b06/b06-075/b06-075-00-02.png,same
iam_words/words/b06/b06-075/b06-075-00-03.png,time
iam_words/words/b06/b06-075/b06-075-00-04.png,that
iam_words/words/b06/b06-075/b06-075-00-05.png,unity
iam_words/words/b06/b06-075/b06-075-00-06.png,cannot
iam_words/words/b06/b06-075/b06-075-00-07.png,be
iam_words/words/b06/b06-075/b06-075-01-00.png,established
iam_words/words/b06/b06-075/b06-075-01-01.png,on
iam_words/words/b06/b06-075/b06-075-01-02.png,a
iam_words/words/b06/b06-075/b06-075-01-03.png,false
iam_words/words/b06/b06-075/b06-075-01-04.png,basis
iam_words/words/b06/b06-075/b06-075-01-05.png,","
iam_words/words/b06/b06-075/b06-075-01-06.png,or
iam_words/words/b06/b06-075/b06-075-01-07.png,by
iam_words/words/b06/b06-075/b06-075-01-08.png,creating
iam_words/words/b06/b06-075/b06-075-02-00.png,further
iam_words/words/b06/b06-075/b06-075-02-01.png,confusion
iam_words/words/b06/b06-075/b06-075-02-02.png,within
iam_words/words/b06/b06-075/b06-075-02-03.png,the
iam_words/words/b06/b06-075/b06-075-02-04.png,movement
iam_words/words/b06/b06-075/b06-075-02-05.png,.
iam_words/words/b06/b06-075/b06-075-02-06.png,Unity
iam_words/words/b06/b06-075/b06-075-03-00.png,will
iam_words/words/b06/b06-075/b06-075-03-01.png,never
iam_words/words/b06/b06-075/b06-075-03-02.png,be
iam_words/words/b06/b06-075/b06-075-03-03.png,established
iam_words/words/b06/b06-075/b06-075-03-04.png,on
iam_words/words/b06/b06-075/b06-075-03-05.png,the
iam_words/words/b06/b06-075/b06-075-03-06.png,basis
iam_words/words/b06/b06-075/b06-075-03-07.png,of
iam_words/words/b06/b06-075/b06-075-03-08.png,leaders
iam_words/words/b06/b06-075/b06-075-04-00.png,being
iam_words/words/b06/b06-075/b06-075-04-01.png,a
iam_words/words/b06/b06-075/b06-075-04-02.png,law
iam_words/words/b06/b06-075/b06-075-04-03.png,unto
iam_words/words/b06/b06-075/b06-075-04-04.png,themselves
iam_words/words/b06/b06-075/b06-075-04-05.png,and
iam_words/words/b06/b06-075/b06-075-04-06.png,opposing
iam_words/words/b06/b06-075/b06-075-05-00.png,conference
iam_words/words/b06/b06-075/b06-075-05-01.png,decisions
iam_words/words/b06/b06-075/b06-075-05-02.png,when
iam_words/words/b06/b06-075/b06-075-05-03.png,it
iam_words/words/b06/b06-075/b06-075-05-04.png,suits
iam_words/words/b06/b06-075/b06-075-05-05.png,their
iam_words/words/b06/b06-075/b06-075-05-06.png,own
iam_words/words/b06/b06-075/b06-075-06-00.png,convenience
iam_words/words/b06/b06-075/b06-075-06-01.png,.
iam_words/words/b06/b06-075/b06-075-06-02.png,Unity
iam_words/words/b06/b06-075/b06-075-06-03.png,can
iam_words/words/b06/b06-075/b06-075-06-04.png,never
iam_words/words/b06/b06-075/b06-075-06-05.png,be
iam_words/words/b06/b06-075/b06-075-06-06.png,established
iam_words/words/b06/b06-075/b06-075-06-07.png,by
iam_words/words/b06/b06-075/b06-075-07-00.png,any
iam_words/words/b06/b06-075/b06-075-07-01.png,formula
iam_words/words/b06/b06-075/b06-075-07-02.png,uniting
iam_words/words/b06/b06-075/b06-075-07-03.png,those
iam_words/words/b06/b06-075/b06-075-07-04.png,who
iam_words/words/b06/b06-075/b06-075-07-05.png,oppose
iam_words/words/b06/b06-075/b06-075-07-06.png,German
iam_words/words/b06/b06-075/b06-075-08-00.png,troops
iam_words/words/b06/b06-075/b06-075-08-01.png,being
iam_words/words/b06/b06-075/b06-075-08-02.png,trained
iam_words/words/b06/b06-075/b06-075-08-03.png,on
iam_words/words/b06/b06-075/b06-075-08-04.png,British
iam_words/words/b06/b06-075/b06-075-08-05.png,soil
iam_words/words/b06/b06-075/b06-075-08-06.png,and
iam_words/words/b06/b06-075/b06-075-08-07.png,Polaris
iam_words/words/b06/b06-075/b06-075-08-08.png,","
iam_words/words/b06/b06-075/b06-075-09-00.png,and
iam_words/words/b06/b06-075/b06-075-09-01.png,those
iam_words/words/b06/b06-075/b06-075-09-02.png,who
iam_words/words/b06/b06-075/b06-075-09-03.png,are
iam_words/words/b06/b06-075/b06-075-09-04.png,for
iam_words/words/b06/b06-075/b06-075-09-05.png,this
iam_words/words/b06/b06-075/b06-075-09-06.png,policy
iam_words/words/b06/b06-075/b06-075-09-07.png,-
iam_words/words/b06/b06-075/b06-075-09-08.png,which
iam_words/words/b06/b06-075/b06-075-09-09.png,is
iam_words/words/b06/b06-075/b06-075-09-10.png,the
iam_words/words/b06/b06-075/b06-075-10-00.png,same
iam_words/words/b06/b06-075/b06-075-10-01.png,as
iam_words/words/b06/b06-075/b06-075-10-02.png,that
iam_words/words/b06/b06-075/b06-075-10-03.png,of
iam_words/words/b06/b06-075/b06-075-10-04.png,the
iam_words/words/b06/b06-075/b06-075-10-05.png,Tory
iam_words/words/b06/b06-075/b06-075-10-06.png,Government
iam_words/words/b06/b06-075/b06-075-10-07.png,.
iam_words/words/b06/b06-079/b06-079-00-00.png,It
iam_words/words/b06/b06-079/b06-079-00-01.png,is
iam_words/words/b06/b06-079/b06-079-00-02.png,impossible
iam_words/words/b06/b06-079/b06-079-00-03.png,for
iam_words/words/b06/b06-079/b06-079-00-04.png,Labour's
iam_words/words/b06/b06-079/b06-079-00-05.png,new
iam_words/words/b06/b06-079/b06-079-00-06.png,Defence
iam_words/words/b06/b06-079/b06-079-00-07.png,state-
iam_words/words/b06/b06-079/b06-079-01-00.png,ment
iam_words/words/b06/b06-079/b06-079-01-01.png,to
iam_words/words/b06/b06-079/b06-079-01-02.png,unite
iam_words/words/b06/b06-079/b06-079-01-03.png,the
iam_words/words/b06/b06-079/b06-079-01-04.png,movement
iam_words/words/b06/b06-079/b06-079-01-05.png,as
iam_words/words/b06/b06-079/b06-079-01-06.png,the
iam_words/words/b06/b06-079/b06-079-01-07.png,Labour
iam_words/words/b06/b06-079/b06-079-02-00.png,leaders
iam_words/words/b06/b06-079/b06-079-02-01.png,are
iam_words/words/b06/b06-079/b06-079-02-02.png,not
iam_words/words/b06/b06-079/b06-079-02-03.png,only
iam_words/words/b06/b06-079/b06-079-02-04.png,in
iam_words/words/b06/b06-079/b06-079-02-05.png,favour
iam_words/words/b06/b06-079/b06-079-02-06.png,of
iam_words/words/b06/b06-079/b06-079-02-07.png,American
iam_words/words/b06/b06-079/b06-079-03-00.png,bases
iam_words/words/b06/b06-079/b06-079-03-01.png,","
iam_words/words/b06/b06-079/b06-079-03-02.png,but
iam_words/words/b06/b06-079/b06-079-03-03.png,are
iam_words/words/b06/b06-079/b06-079-03-04.png,in
iam_words/words/b06/b06-079/b06-079-03-05.png,favour
iam_words/words/b06/b06-079/b06-079-03-06.png,of
iam_words/words/b06/b06-079/b06-079-03-07.png,German
iam_words/words/b06/b06-079/b06-079-03-08.png,bases
iam_words/words/b06/b06-079/b06-079-03-09.png,and
iam_words/words/b06/b06-079/b06-079-04-00.png,troops
iam_words/words/b06/b06-079/b06-079-04-01.png,being
iam_words/words/b06/b06-079/b06-079-04-02.png,trained
iam_words/words/b06/b06-079/b06-079-04-03.png,on
iam_words/words/b06/b06-079/b06-079-04-04.png,British
iam_words/words/b06/b06-079/b06-079-04-05.png,soil
iam_words/words/b06/b06-079/b06-079-04-06.png,.
iam_words/words/b06/b06-079/b06-079-04-07.png,The
iam_words/words/b06/b06-079/b06-079-04-08.png,new
iam_words/words/b06/b06-079/b06-079-05-00.png,Defence
iam_words/words/b06/b06-079/b06-079-05-01.png,statement
iam_words/words/b06/b06-079/b06-079-05-02.png,","
iam_words/words/b06/b06-079/b06-079-05-03.png,while
iam_words/words/b06/b06-079/b06-079-05-04.png,accepting
iam_words/words/b06/b06-079/b06-079-05-05.png,that
iam_words/words/b06/b06-079/b06-079-05-06.png,Britain
iam_words/words/b06/b06-079/b06-079-05-07.png,can-
iam_words/words/b06/b06-079/b06-079-06-00.png,not
iam_words/words/b06/b06-079/b06-079-06-01.png,remain
iam_words/words/b06/b06-079/b06-079-06-02.png,an
iam_words/words/b06/b06-079/b06-079-06-03.png,independent
iam_words/words/b06/b06-079/b06-079-06-04.png,nuclear
iam_words/words/b06/b06-079/b06-079-06-05.png,Power
iam_words/words/b06/b06-079/b06-079-06-06.png,","
iam_words/words/b06/b06-079/b06-079-06-07.png,now
iam_words/words/b06/b06-079/b06-079-07-00.png,supports
iam_words/words/b06/b06-079/b06-079-07-01.png,the
iam_words/words/b06/b06-079/b06-079-07-02.png,policy
iam_words/words/b06/b06-079/b06-079-07-03.png,of
iam_words/words/b06/b06-079/b06-079-07-04.png,depending
iam_words/words/b06/b06-079/b06-079-07-05.png,on
iam_words/words/b06/b06-079/b06-079-07-06.png,American
iam_words/words/b06/b06-079/b06-079-08-00.png,nuclear
iam_words/words/b06/b06-079/b06-079-08-01.png,weapons
iam_words/words/b06/b06-079/b06-079-08-02.png,and
iam_words/words/b06/b06-079/b06-079-08-03.png,the
iam_words/words/b06/b06-079/b06-079-08-04.png,H-bomb
iam_words/words/b06/b06-079/b06-079-08-05.png,","
iam_words/words/b06/b06-079/b06-079-08-06.png,placing
iam_words/words/b06/b06-079/b06-079-09-00.png,Britain
iam_words/words/b06/b06-079/b06-079-09-01.png,in
iam_words/words/b06/b06-079/b06-079-09-02.png,an
iam_words/words/b06/b06-079/b06-079-09-03.png,even
iam_words/words/b06/b06-079/b06-079-09-04.png,more
iam_words/words/b06/b06-079/b06-079-09-05.png,dangerous
iam_words/words/b06/b06-079/b06-079-09-06.png,position
iam_words/words/b06/b06-079/b06-079-09-07.png,.
iam_words/words/b06/b06-082/b06-082-00-00.png,The
iam_words/words/b06/b06-082/b06-082-00-01.png,statement
iam_words/words/b06/b06-082/b06-082-00-02.png,of
iam_words/words/b06/b06-082/b06-082-00-03.png,Padley
iam_words/words/b06/b06-082/b06-082-00-04.png,and
iam_words/words/b06/b06-082/b06-082-00-05.png,Crossman
iam_words/words/b06/b06-082/b06-082-00-06.png,is
iam_words/words/b06/b06-082/b06-082-00-07.png,no
iam_words/words/b06/b06-082/b06-082-01-00.png,different
iam_words/words/b06/b06-082/b06-082-01-01.png,in
iam_words/words/b06/b06-082/b06-082-01-02.png,principle
iam_words/words/b06/b06-082/b06-082-01-03.png,to
iam_words/words/b06/b06-082/b06-082-01-04.png,the
iam_words/words/b06/b06-082/b06-082-01-05.png,new
iam_words/words/b06/b06-082/b06-082-01-06.png,defence
iam_words/words/b06/b06-082/b06-082-01-07.png,statement
iam_words/words/b06/b06-082/b06-082-01-08.png,.
iam_words/words/b06/b06-082/b06-082-02-00.png,They
iam_words/words/b06/b06-082/b06-082-02-01.png,accept
iam_words/words/b06/b06-082/b06-082-02-02.png,American
iam_words/words/b06/b06-082/b06-082-02-03.png,nuclear
iam_words/words/b06/b06-082/b06-082-02-04.png,bases
iam_words/words/b06/b06-082/b06-082-02-05.png,","
iam_words/words/b06/b06-082/b06-082-02-06.png,and
iam_words/words/b06/b06-082/b06-082-02-07.png,also
iam_words/words/b06/b06-082/b06-082-03-00.png,the
iam_words/words/b06/b06-082/b06-082-03-01.png,use
iam_words/words/b06/b06-082/b06-082-03-02.png,of
iam_words/words/b06/b06-082/b06-082-03-03.png,nuclear
iam_words/words/b06/b06-082/b06-082-03-04.png,weapons
iam_words/words/b06/b06-082/b06-082-03-05.png,and
iam_words/words/b06/b06-082/b06-082-03-06.png,nuclear
iam_words/words/b06/b06-082/b06-082-03-07.png,strategy
iam_words/words/b06/b06-082/b06-082-04-00.png,until
iam_words/words/b06/b06-082/b06-082-04-01.png,some
iam_words/words/b06/b06-082/b06-082-04-02.png,future
iam_words/words/b06/b06-082/b06-082-04-03.png,date
iam_words/words/b06/b06-082/b06-082-04-04.png,.
iam_words/words/b06/b06-082/b06-082-04-05.png,They
iam_words/words/b06/b06-082/b06-082-04-06.png,deceive
iam_words/words/b06/b06-082/b06-082-04-07.png,the
iam_words/words/b06/b06-082/b06-082-04-08.png,people
iam_words/words/b06/b06-082/b06-082-05-00.png,by
iam_words/words/b06/b06-082/b06-082-05-01.png,their
iam_words/words/b06/b06-082/b06-082-05-02.png,talk
iam_words/words/b06/b06-082/b06-082-05-03.png,of
iam_words/words/b06/b06-082/b06-082-05-04.png,political
iam_words/words/b06/b06-082/b06-082-05-05.png,and
iam_words/words/b06/b06-082/b06-082-05-06.png,collective
iam_words/words/b06/b06-082/b06-082-05-07.png,control
iam_words/words/b06/b06-082/b06-082-06-00.png,of
iam_words/words/b06/b06-082/b06-082-06-01.png,Nato
iam_words/words/b06/b06-082/b06-082-06-02.png,.
iam_words/words/b06/b06-082/b06-082-06-03.png,The
iam_words/words/b06/b06-082/b06-082-06-04.png,Pentagon
iam_words/words/b06/b06-082/b06-082-06-05.png,has
iam_words/words/b06/b06-082/b06-082-06-06.png,made
iam_words/words/b06/b06-082/b06-082-06-07.png,it
iam_words/words/b06/b06-082/b06-082-06-08.png,perfectly
iam_words/words/b06/b06-082/b06-082-07-00.png,clear
iam_words/words/b06/b06-082/b06-082-07-01.png,who
iam_words/words/b06/b06-082/b06-082-07-02.png,controls
iam_words/words/b06/b06-082/b06-082-07-03.png,the
iam_words/words/b06/b06-082/b06-082-07-04.png,American
iam_words/words/b06/b06-082/b06-082-07-05.png,H-bomb
iam_words/words/b06/b06-082/b06-082-07-06.png,","
iam_words/words/b06/b06-082/b06-082-07-07.png,and
iam_words/words/b06/b06-082/b06-082-08-00.png,who
iam_words/words/b06/b06-082/b06-082-08-01.png,will
iam_words/words/b06/b06-082/b06-082-08-02.png,actually
iam_words/words/b06/b06-082/b06-082-08-03.png,give
iam_words/words/b06/b06-082/b06-082-08-04.png,the
iam_words/words/b06/b06-082/b06-082-08-05.png,instructions
iam_words/words/b06/b06-082/b06-082-08-06.png,to
iam_words/words/b06/b06-082/b06-082-08-07.png,press
iam_words/words/b06/b06-082/b06-082-09-00.png,the
iam_words/words/b06/b06-082/b06-082-09-01.png,button
iam_words/words/b06/b06-082/b06-082-09-02.png,for
iam_words/words/b06/b06-082/b06-082-09-03.png,nuclear
iam_words/words/b06/b06-082/b06-082-09-04.png,warfare
iam_words/words/b06/b06-082/b06-082-09-05.png,.
iam_words/words/b06/b06-087/b06-087-00-00.png,There
iam_words/words/b06/b06-087/b06-087-00-01.png,is
iam_words/words/b06/b06-087/b06-087-00-02.png,only
iam_words/words/b06/b06-087/b06-087-00-03.png,one
iam_words/words/b06/b06-087/b06-087-00-04.png,way
iam_words/words/b06/b06-087/b06-087-00-05.png,to
iam_words/words/b06/b06-087/b06-087-00-06.png,develop
iam_words/words/b06/b06-087/b06-087-00-07.png,unity
iam_words/words/b06/b06-087/b06-087-00-08.png,and
iam_words/words/b06/b06-087/b06-087-01-00.png,at
iam_words/words/b06/b06-087/b06-087-01-01.png,the
iam_words/words/b06/b06-087/b06-087-01-02.png,same
iam_words/words/b06/b06-087/b06-087-01-03.png,time
iam_words/words/b06/b06-087/b06-087-01-04.png,defend
iam_words/words/b06/b06-087/b06-087-01-05.png,Britain
iam_words/words/b06/b06-087/b06-087-01-06.png,.
iam_words/words/b06/b06-087/b06-087-01-07.png,This
iam_words/words/b06/b06-087/b06-087-02-00.png,was
iam_words/words/b06/b06-087/b06-087-02-01.png,shown
iam_words/words/b06/b06-087/b06-087-02-02.png,at
iam_words/words/b06/b06-087/b06-087-02-03.png,the
iam_words/words/b06/b06-087/b06-087-02-04.png,Scottish
iam_words/words/b06/b06-087/b06-087-02-05.png,Trades
iam_words/words/b06/b06-087/b06-087-02-06.png,Union
iam_words/words/b06/b06-087/b06-087-03-00.png,Congress
iam_words/words/b06/b06-087/b06-087-03-01.png,","
iam_words/words/b06/b06-087/b06-087-03-02.png,representing
iam_words/words/b06/b06-087/b06-087-03-03.png,"800,000"
iam_words/words/b06/b06-087/b06-087-03-04.png,organised
iam_words/words/b06/b06-087/b06-087-04-00.png,trade
iam_words/words/b06/b06-087/b06-087-04-01.png,unionists
iam_words/words/b06/b06-087/b06-087-04-02.png,","
iam_words/words/b06/b06-087/b06-087-04-03.png,when
iam_words/words/b06/b06-087/b06-087-04-04.png,it
iam_words/words/b06/b06-087/b06-087-04-05.png,decided
iam_words/words/b06/b06-087/b06-087-04-06.png,by
iam_words/words/b06/b06-087/b06-087-04-07.png,overwhelming
iam_words/words/b06/b06-087/b06-087-05-00.png,votes
iam_words/words/b06/b06-087/b06-087-05-01.png,","
iam_words/words/b06/b06-087/b06-087-05-02.png,to
iam_words/words/b06/b06-087/b06-087-05-03.png,reaffirm
iam_words/words/b06/b06-087/b06-087-05-04.png,the
iam_words/words/b06/b06-087/b06-087-05-05.png,Scarborough
iam_words/words/b06/b06-087/b06-087-05-06.png,decisions
iam_words/words/b06/b06-087/b06-087-06-00.png,on
iam_words/words/b06/b06-087/b06-087-06-01.png,unilateral
iam_words/words/b06/b06-087/b06-087-06-02.png,disarmament
iam_words/words/b06/b06-087/b06-087-06-03.png,","
iam_words/words/b06/b06-087/b06-087-06-04.png,and
iam_words/words/b06/b06-087/b06-087-06-05.png,to
iam_words/words/b06/b06-087/b06-087-06-06.png,oppose
iam_words/words/b06/b06-087/b06-087-07-00.png,Polaris
iam_words/words/b06/b06-087/b06-087-07-01.png,and
iam_words/words/b06/b06-087/b06-087-07-02.png,military
iam_words/words/b06/b06-087/b06-087-07-03.png,bases
iam_words/words/b06/b06-087/b06-087-07-04.png,being
iam_words/words/b06/b06-087/b06-087-07-05.png,installed
iam_words/words/b06/b06-087/b06-087-07-06.png,on
iam_words/words/b06/b06-087/b06-087-08-00.png,the
iam_words/words/b06/b06-087/b06-087-08-01.png,Holy
iam_words/words/b06/b06-087/b06-087-08-02.png,Loch
iam_words/words/b06/b06-087/b06-087-08-03.png,","
iam_words/words/b06/b06-087/b06-087-08-04.png,or
iam_words/words/b06/b06-087/b06-087-08-05.png,any
iam_words/words/b06/b06-087/b06-087-08-06.png,other
iam_words/words/b06/b06-087/b06-087-08-07.png,part
iam_words/words/b06/b06-087/b06-087-08-08.png,of
iam_words/words/b06/b06-087/b06-087-08-09.png,Britain
iam_words/words/b06/b06-087/b06-087-08-10.png,.
iam_words/words/b06/b06-090/b06-090-00-00.png,Such
iam_words/words/b06/b06-090/b06-090-00-01.png,a
iam_words/words/b06/b06-090/b06-090-00-02.png,policy
iam_words/words/b06/b06-090/b06-090-00-03.png,would
iam_words/words/b06/b06-090/b06-090-00-04.png,unite
iam_words/words/b06/b06-090/b06-090-00-05.png,the
iam_words/words/b06/b06-090/b06-090-00-06.png,whole
iam_words/words/b06/b06-090/b06-090-00-07.png,movement
iam_words/words/b06/b06-090/b06-090-01-00.png,and
iam_words/words/b06/b06-090/b06-090-01-01.png,lay
iam_words/words/b06/b06-090/b06-090-01-02.png,the
iam_words/words/b06/b06-090/b06-090-01-03.png,basis
iam_words/words/b06/b06-090/b06-090-01-04.png,for
iam_words/words/b06/b06-090/b06-090-01-05.png,the
iam_words/words/b06/b06-090/b06-090-01-06.png,defeat
iam_words/words/b06/b06-090/b06-090-01-07.png,of
iam_words/words/b06/b06-090/b06-090-01-08.png,the
iam_words/words/b06/b06-090/b06-090-02-00.png,present
iam_words/words/b06/b06-090/b06-090-02-01.png,Tory
iam_words/words/b06/b06-090/b06-090-02-02.png,Government
iam_words/words/b06/b06-090/b06-090-02-03.png,","
iam_words/words/b06/b06-090/b06-090-02-04.png,which
iam_words/words/b06/b06-090/b06-090-02-05.png,has
iam_words/words/b06/b06-090/b06-090-02-06.png,become
iam_words/words/b06/b06-090/b06-090-02-07.png,a
iam_words/words/b06/b06-090/b06-090-03-00.png,real
iam_words/words/b06/b06-090/b06-090-03-01.png,menace
iam_words/words/b06/b06-090/b06-090-03-02.png,to
iam_words/words/b06/b06-090/b06-090-03-03.png,the
iam_words/words/b06/b06-090/b06-090-03-04.png,British
iam_words/words/b06/b06-090/b06-090-03-05.png,people
iam_words/words/b06/b06-090/b06-090-03-06.png,both
iam_words/words/b06/b06-090/b06-090-03-07.png,in
iam_words/words/b06/b06-090/b06-090-04-00.png,home
iam_words/words/b06/b06-090/b06-090-04-01.png,and
iam_words/words/b06/b06-090/b06-090-04-02.png,foreign
iam_words/words/b06/b06-090/b06-090-04-03.png,policy
iam_words/words/b06/b06-090/b06-090-04-04.png,.
iam_words/words/b06/b06-090/b06-090-04-05.png,It
iam_words/words/b06/b06-090/b06-090-04-06.png,is
iam_words/words/b06/b06-090/b06-090-04-07.png,quite
iam_words/words/b06/b06-090/b06-090-04-08.png,evident
